"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"100","2","14591","","77213","1","","534",""
"100","9","14592","","77213","1","","534",""
"100","4","14593","","77213","1","","534",""
"100","6","14594","","77213","1","","534",""
"100","9","14595","","77803","1","","539",""
"100","10","14596","","77803","1","","539",""
"100","6","14597","","77803","1","","539",""
"100","5","14598","","77803","1","","539",""
"100","4","14599","","77803","1","","539",""
"99","3","146","","73105","0","","483",""
"20","4","1460","","32101","0","","89",""
"100","1","14600","","77204","1","","539",""
"100","3","14601","","77204","1","","539",""
"100","2","14602","","77204","1","","539",""
"100","7","14603","","77204","1","","539",""
"100","8","14604","","77204","1","","539",""
"100","1","14605","","77211","1","","534",""
"100","5","14606","","77211","1","","534",""
"100","3","14607","","77211","1","","534",""
"100","2","14608","","77211","1","","534",""
"100","10","14609","","77211","1","","534",""
"113","10","1461","","54806","1","","144",""
"100","8","14610","","77211","1","","534",""
"100","9","14611","","77211","1","","534",""
"100","7","14612","","77211","1","","534",""
"100","6","14613","","77211","1","","534",""
"100","4","14614","","77211","1","","534",""
"100","10","14615","","77212","1","","539",""
"100","4","14616","","77212","1","","539",""
"100","6","14617","","77212","1","","539",""
"100","9","14618","","77212","1","","539",""
"100","5","14619","","77212","1","","539",""
"113","6","1462","","54806","1","","144",""
"100","10","14620","","77205","1","","539",""
"100","7","14621","","77205","1","","539",""
"100","5","14622","","77205","1","","539",""
"100","3","14623","","77205","1","","539",""
"100","9","14624","","77109","0","","577",""
"100","6","14625","","77109","0","","577",""
"100","10","14626","","77109","0","","577",""
"100","3","14627","","77109","0","","577",""
"100","2","14628","","77109","0","","577",""
"100","5","14629","","77109","0","","577",""
"113","5","1463","","54807","1","","22",""
"100","7","14630","","77109","0","","577",""
"100","1","14631","","77109","0","","577",""
"100","8","14632","","77109","0","","577",""
"100","4","14633","","77109","0","","577",""
"100","10","14634","","77217","1","","534",""
"100","9","14635","","77217","1","","534",""
"100","5","14636","","77217","1","","534",""
"100","6","14637","","77217","1","","534",""
"100","8","14638","","77217","1","","534",""
"100","7","14639","","77217","1","","534",""
"24","19","1464","","36802","1","","75",""
"100","2","14640","","77217","1","","534",""
"100","3","14641","","77217","1","","534",""
"100","1","14642","","77217","1","","534",""
"100","4","14643","","77217","1","","534",""
"100","4","14644","","77201","1","","539",""
"100","3","14645","","77201","1","","539",""
"100","2","14646","","77201","1","","539",""
"100","5","14647","","77201","1","","539",""
"100","8","14648","","77201","1","","539",""
"100","6","14649","","77201","1","","539",""
"24","15","1465","","36802","1","","75",""
"100","9","14650","","77201","1","","539",""
"100","7","14651","","77201","1","","539",""
"100","10","14652","","77201","1","","539",""
"100","1","14653","","77201","1","","539",""
"13","4","14654","","21702","0","","35",""
"13","6","14655","","21702","0","","35",""
"13","5","14656","","21702","0","","35",""
"13","9","14657","","21702","0","","35",""
"13","10","14658","","21702","0","","35",""
"13","6","14659","","21801","1","","34",""
"80","6","1466","","55811","1","","145",""
"13","10","14660","","21801","1","","34",""
"13","5","14661","","21801","1","","34",""
"13","4","14662","","21801","1","","34",""
"13","9","14663","","21801","1","","34",""
"34","27","14664","","16022","1","","40",""
"34","23","14665","","16042","1","","40",""
"34","28","14666","","16022","1","","40",""
"34","24","14667","","16022","1","","40",""
"34","23","14668","","16022","1","","40",""
"34","25","14669","","16022","1","","40",""
"80","10","1467","","55811","1","","145",""
"34","25","14670","","16032","1","","40",""
"34","26","14671","","16022","1","","40",""
"34","21","14672","","16022","1","","40",""
"34","22","14673","","16022","1","","40",""
"34","23","14674","","16038","1","","40",""
"34","29","14675","","16024","1","","40",""
"34","23","14676","","16048","1","","40",""
"34","21","14677","","16044","1","","40",""
"34","24","14678","","16024","1","","40",""
"34","27","14679","","16024","1","","40",""
"15","4","1468","","82802","1","","146",""
"34","22","14680","","16040","1","","40",""
"34","23","14681","","16024","1","","40",""
"34","28","14682","","16024","1","","40",""
"34","22","14683","","16028","1","","40",""
"34","25","14684","","16024","1","","40",""
"34","26","14685","","16024","1","","40",""
"34","24","14686","","16026","1","","40",""
"34","23","14687","","16030","1","","40",""
"34","27","14688","","16026","1","","40",""
"34","23","14689","","16026","1","","40",""
"15","6","1469","","82802","1","","146",""
"34","24","14690","","16038","1","","40",""
"34","26","14691","","16026","1","","40",""
"34","22","14692","","16026","1","","40",""
"34","24","14693","","16028","1","","40",""
"34","28","14694","","16028","1","","40",""
"34","27","14695","","16028","1","","40",""
"34","23","14696","","16028","1","","40",""
"34","25","14697","","16028","1","","40",""
"34","24","14698","","16030","1","","40",""
"34","21","14699","","16030","1","","40",""
"99","2","147","","73105","0","","483",""
"71","3","1470","","23102","0","","149",""
"34","27","14700","","16030","1","","40",""
"34","29","14701","","16030","1","","40",""
"34","31","14702","","16030","1","","40",""
"34","22","14703","","16030","1","","40",""
"34","23","14704","","16032","1","","40",""
"34","28","14705","","16032","1","","40",""
"34","29","14706","","16032","1","","40",""
"34","21","14707","","16032","1","","40",""
"34","22","14708","","16032","1","","40",""
"34","21","14709","","16054","1","","40",""
"71","2","1471","","23102","0","","149",""
"34","29","14710","","16040","1","","40",""
"34","29","14711","","16046","1","","40",""
"34","27","14712","","16048","1","","40",""
"34","29","14713","","16034","1","","40",""
"34","29","14714","","16052","1","","40",""
"34","23","14715","","16034","1","","40",""
"34","27","14716","","16038","1","","40",""
"34","24","14717","","16034","1","","40",""
"34","27","14718","","16034","1","","40",""
"34","28","14719","","16034","1","","40",""
"71","1","1472","","23102","0","","149",""
"34","26","14720","","16034","1","","40",""
"34","31","14721","","16034","1","","40",""
"34","25","14722","","16034","1","","40",""
"34","22","14723","","16034","1","","40",""
"34","24","14724","","16042","1","","40",""
"34","23","14725","","16046","1","","40",""
"34","25","14726","","16042","1","","40",""
"34","27","14727","","16052","1","","40",""
"34","23","14728","","16036","1","","40",""
"34","27","14729","","16036","1","","40",""
"71","8","1473","","23102","0","","149",""
"34","28","14730","","16036","1","","40",""
"34","29","14731","","16036","1","","40",""
"34","21","14732","","16036","1","","40",""
"34","22","14733","","16036","1","","40",""
"34","25","14734","","16036","1","","40",""
"34","25","14735","","16044","1","","40",""
"34","28","14736","","16038","1","","40",""
"34","29","14737","","16038","1","","40",""
"34","31","14738","","16038","1","","40",""
"34","21","14739","","16038","1","","40",""
"71","7","1474","","23102","0","","149",""
"34","26","14740","","16038","1","","40",""
"34","28","14741","","16054","1","","40",""
"34","25","14742","","16038","1","","40",""
"34","27","14743","","16054","1","","40",""
"34","28","14744","","16040","1","","40",""
"34","22","14745","","16054","1","","40",""
"34","27","14746","","16040","1","","40",""
"34","23","14747","","16040","1","","40",""
"34","26","14748","","16040","1","","40",""
"34","31","14749","","16040","1","","40",""
"71","3","1475","","23103","0","","149",""
"34","26","14750","","16042","1","","40",""
"34","23","14751","","16056","1","","40",""
"34","21","14752","","16040","1","","40",""
"34","25","14753","","16040","1","","40",""
"34","31","14754","","16044","1","","40",""
"34","27","14755","","16042","1","","40",""
"34","22","14756","","16042","1","","40",""
"34","29","14757","","16044","1","","40",""
"34","28","14758","","16044","1","","40",""
"34","27","14759","","16044","1","","40",""
"71","2","1476","","23103","0","","149",""
"34","24","14760","","16044","1","","40",""
"34","23","14761","","16044","1","","40",""
"34","28","14762","","16046","1","","40",""
"34","21","14763","","16046","1","","40",""
"34","31","14764","","16046","1","","40",""
"34","22","14765","","16046","1","","40",""
"34","25","14766","","16054","1","","40",""
"34","25","14767","","16046","1","","40",""
"34","22","14768","","16050","1","","40",""
"34","24","14769","","16048","1","","40",""
"71","1","1477","","23103","0","","149",""
"34","28","14770","","16048","1","","40",""
"34","29","14771","","16048","1","","40",""
"34","22","14772","","16048","1","","40",""
"34","31","14773","","16048","1","","40",""
"34","21","14774","","16048","1","","40",""
"34","25","14775","","16048","1","","40",""
"34","28","14776","","16050","1","","40",""
"34","29","14777","","16050","1","","40",""
"34","23","14778","","16050","1","","40",""
"34","24","14779","","16052","1","","40",""
"71","8","1478","","23103","0","","149",""
"34","23","14780","","16052","1","","40",""
"34","28","14781","","16052","1","","40",""
"34","22","14782","","16052","1","","40",""
"34","31","14783","","16052","1","","40",""
"34","23","14784","","16054","1","","40",""
"34","24","14785","","16054","1","","40",""
"34","31","14786","","16054","1","","40",""
"34","28","14787","","16056","1","","40",""
"34","24","14788","","16056","1","","40",""
"34","29","14789","","16056","1","","40",""
"71","7","1479","","23103","0","","149",""
"34","26","14790","","16056","1","","40",""
"34","22","14791","","16056","1","","40",""
"34","25","14792","","16056","1","","40",""
"34","21","14793","","16056","1","","40",""
"34","26","14794","","16058","1","","40",""
"34","29","14795","","16058","1","","40",""
"34","22","14796","","16058","1","","40",""
"34","31","14797","","16058","1","","40",""
"34","28","14798","","16058","1","","40",""
"34","25","14799","","16058","1","","40",""
"99","1","148","","73105","0","","483",""
"20","6","1480","","32207","1","","96",""
"34","21","14800","","16058","1","","40",""
"34","24","14801","","16058","1","","40",""
"34","23","14802","","16058","1","","40",""
"34","27","14803","","16058","1","","40",""
"34","31","14804","","16042","1","","40",""
"34","31","14805","","16028","1","","40",""
"34","31","14806","","16022","1","","40",""
"34","23","14807","","16012","1","","40",""
"34","22","14808","","16024","1","","40",""
"34","29","14809","","16008","1","","40",""
"20","8","1481","","32207","1","","96",""
"34","29","14810","","16014","1","","40",""
"34","28","14811","","16020","1","","40",""
"34","28","14812","","16010","1","","40",""
"34","24","14813","","16010","1","","40",""
"34","28","14814","","16008","1","","40",""
"34","27","14815","","16004","1","","40",""
"34","23","14816","","16004","1","","40",""
"34","21","14817","","16006","1","","40",""
"34","24","14818","","16006","1","","40",""
"34","22","14819","","16008","1","","40",""
"99","6","1482","","73705","0","","148",""
"34","24","14820","","16036","1","","40",""
"34","31","14821","","16008","1","","40",""
"34","26","14822","","16018","1","","40",""
"34","26","14823","","16008","1","","40",""
"34","21","14824","","16008","1","","40",""
"34","25","14825","","16004","1","","40",""
"34","26","14826","","16004","1","","40",""
"34","21","14827","","16004","1","","40",""
"34","31","14828","","16004","1","","40",""
"34","22","14829","","16004","1","","40",""
"99","9","1483","","73705","0","","148",""
"34","28","14830","","16004","1","","40",""
"34","24","14831","","16018","1","","40",""
"34","27","14832","","16018","1","","40",""
"34","23","14833","","16008","1","","40",""
"34","25","14834","","16052","1","","40",""
"34","24","14835","","16004","1","","40",""
"34","23","14836","","16006","1","","40",""
"34","29","14837","","16004","1","","40",""
"34","31","14838","","16026","1","","40",""
"34","27","14839","","16008","1","","40",""
"99","5","1484","","73705","0","","148",""
"34","27","14840","","16006","1","","40",""
"34","28","14841","","16006","1","","40",""
"34","27","14842","","16010","1","","40",""
"34","31","14843","","16036","1","","40",""
"34","21","14844","","16052","1","","40",""
"34","31","14845","","16032","1","","40",""
"34","31","14846","","16016","1","","40",""
"34","26","14847","","16048","1","","40",""
"34","29","14848","","16006","1","","40",""
"34","27","14849","","16032","1","","40",""
"40","3","1485","","6004","1","","138",""
"34","22","14850","","16044","1","","40",""
"34","24","14851","","16008","1","","40",""
"34","26","14852","","16028","1","","40",""
"34","25","14853","","16006","1","","40",""
"34","22","14854","","16006","1","","40",""
"34","31","14855","","16018","1","","40",""
"34","26","14856","","16006","1","","40",""
"34","31","14857","","16006","1","","40",""
"34","25","14858","","16008","1","","40",""
"34","23","14859","","16010","1","","40",""
"40","8","1486","","6004","1","","138",""
"34","29","14860","","16010","1","","40",""
"34","21","14861","","16010","1","","40",""
"34","31","14862","","16010","1","","40",""
"34","22","14863","","16010","1","","40",""
"34","25","14864","","16012","1","","40",""
"34","31","14865","","16012","1","","40",""
"34","29","14866","","16042","1","","40",""
"34","26","14867","","16010","1","","40",""
"34","25","14868","","16010","1","","40",""
"34","24","14869","","16012","1","","40",""
"40","5","1487","","6004","1","","138",""
"34","21","14870","","16042","1","","40",""
"34","25","14871","","16050","1","","40",""
"34","29","14872","","16028","1","","40",""
"34","26","14873","","16036","1","","40",""
"34","27","14874","","16012","1","","40",""
"34","28","14875","","16012","1","","40",""
"34","25","14876","","16018","1","","40",""
"34","29","14877","","16012","1","","40",""
"34","21","14878","","16012","1","","40",""
"34","22","14879","","16012","1","","40",""
"85","10","1488","","151","0","","53",""
"34","28","14880","","16018","1","","40",""
"34","26","14881","","16032","1","","40",""
"34","26","14882","","16012","1","","40",""
"34","28","14883","","16042","1","","40",""
"34","27","14884","","16014","1","","40",""
"34","28","14885","","16014","1","","40",""
"34","24","14886","","16050","1","","40",""
"34","23","14887","","16014","1","","40",""
"34","24","14888","","16014","1","","40",""
"34","26","14889","","16014","1","","40",""
"24","11","1489","","36116","0","","132",""
"34","21","14890","","16020","1","","40",""
"34","21","14891","","16050","1","","40",""
"34","25","14892","","16014","1","","40",""
"34","22","14893","","16014","1","","40",""
"34","31","14894","","16014","1","","40",""
"34","25","14895","","16030","1","","40",""
"34","21","14896","","16014","1","","40",""
"34","31","14897","","16050","1","","40",""
"34","26","14898","","16030","1","","40",""
"34","29","14899","","16054","1","","40",""
"99","8","149","","73105","0","","483",""
"24","20","1490","","36116","0","","132",""
"34","24","14900","","16032","1","","40",""
"34","26","14901","","16054","1","","40",""
"34","29","14902","","16026","1","","40",""
"34","29","14903","","16016","1","","40",""
"34","24","14904","","16016","1","","40",""
"34","27","14905","","16016","1","","40",""
"34","28","14906","","16026","1","","40",""
"34","23","14907","","16016","1","","40",""
"34","28","14908","","16016","1","","40",""
"34","21","14909","","16034","1","","40",""
"24","19","1491","","36116","0","","132",""
"34","21","14910","","16016","1","","40",""
"34","26","14911","","16016","1","","40",""
"34","21","14912","","16026","1","","40",""
"34","22","14913","","16016","1","","40",""
"34","27","14914","","16050","1","","40",""
"34","25","14915","","16016","1","","40",""
"34","26","14916","","16052","1","","40",""
"34","31","14917","","16056","1","","40",""
"34","24","14918","","16040","1","","40",""
"34","27","14919","","16056","1","","40",""
"24","30","1492","","36116","0","","132",""
"34","29","14920","","16018","1","","40",""
"34","23","14921","","16018","1","","40",""
"34","21","14922","","16018","1","","40",""
"34","31","14923","","16024","1","","40",""
"34","22","14924","","16018","1","","40",""
"34","29","14925","","16020","1","","40",""
"34","24","14926","","16020","1","","40",""
"34","23","14927","","16020","1","","40",""
"34","21","14928","","16024","1","","40",""
"34","27","14929","","16020","1","","40",""
"24","14","1493","","36116","0","","132",""
"34","26","14930","","16020","1","","40",""
"34","22","14931","","16038","1","","40",""
"34","25","14932","","16020","1","","40",""
"34","31","14933","","16020","1","","40",""
"34","22","14934","","16020","1","","40",""
"34","28","14935","","16030","1","","40",""
"34","26","14936","","16050","1","","40",""
"34","26","14937","","16044","1","","40",""
"34","26","14938","","16046","1","","40",""
"34","25","14939","","16026","1","","40",""
"48","5","1494","","87701","0","","150",""
"34","24","14940","","16046","1","","40",""
"34","21","14941","","16028","1","","40",""
"34","27","14942","","16046","1","","40",""
"34","29","14943","","16022","1","","40",""
"101","10","14944","","22805","1","","366",""
"101","9","14945","","22805","1","","366",""
"101","5","14946","","22805","1","","366",""
"101","4","14947","","22805","1","","366",""
"101","6","14948","","22805","1","","366",""
"67","79","14949","","41","0","","499",""
"48","10","1495","","87701","0","","150",""
"67","76","14950","","41","0","","499",""
"67","82","14951","","41","0","","499",""
"67","80","14952","","41","0","","499",""
"67","84","14953","","41","0","","499",""
"25","82","14954","","431","0","","496",""
"25","84","14955","","431","0","","496",""
"25","76","14956","","431","0","","496",""
"25","79","14957","","431","0","","496",""
"25","89","14958","","431","0","","496",""
"34","16","14959","","16005","0","","557",""
"48","4","1496","","87701","0","","150",""
"34","16","14960","","16007","0","","557",""
"34","16","14961","","16009","0","","557",""
"34","16","14962","","16011","0","","557",""
"34","16","14963","","16017","0","","557",""
"34","16","14964","","16013","0","","557",""
"34","16","14965","","16015","0","","557",""
"34","16","14966","","16019","0","","557",""
"34","16","14967","","16031","0","","557",""
"34","16","14968","","16021","0","","557",""
"34","16","14969","","16023","0","","557",""
"48","6","1497","","87701","0","","150",""
"34","16","14970","","16045","0","","557",""
"34","16","14971","","16025","0","","557",""
"34","16","14972","","16027","0","","557",""
"34","16","14973","","16029","0","","557",""
"34","16","14974","","16047","0","","501",""
"34","16","14975","","16033","0","","501",""
"34","16","14976","","16049","0","","501",""
"34","16","14977","","16051","0","","501",""
"34","16","14978","","16035","0","","501",""
"34","16","14979","","16006","1","","563",""
"48","9","1498","","87701","0","","150",""
"34","16","14980","","16008","1","","563",""
"34","16","14981","","16010","1","","563",""
"34","16","14982","","16012","1","","563",""
"34","16","14983","","16014","1","","563",""
"34","16","14984","","16018","1","","563",""
"34","16","14985","","16016","1","","563",""
"34","16","14986","","16020","1","","563",""
"34","16","14987","","16022","1","","563",""
"34","16","14988","","16024","1","","563",""
"34","16","14989","","16026","1","","563",""
"48","10","1499","","87801","1","","93",""
"34","16","14990","","16028","1","","563",""
"34","16","14991","","16030","1","","563",""
"34","16","14992","","16032","1","","563",""
"34","16","14993","","16046","1","","562",""
"34","16","14994","","16034","1","","562",""
"34","16","14995","","16038","1","","562",""
"34","16","14996","","16048","1","","562",""
"34","16","14997","","16050","1","","562",""
"34","16","14998","","16036","1","","562",""
"84","6","14999","","51706","0","","394",""
"13","8","15","","21210","1","","381",""
"99","7","150","","73105","0","","483",""
"48","41","1500","","87890","1","","93",""
"84","10","15000","","51706","0","","394",""
"26","6","15001","","53814","1","","623",""
"26","18","15002","","53814","1","","623",""
"100","4","15003","","77115","0","","577",""
"100","6","15004","","77115","0","","577",""
"100","5","15005","","77115","0","","577",""
"100","9","15006","","77115","0","","577",""
"100","10","15007","","77115","0","","577",""
"75","10","15008","","30713","0","","264",""
"75","5","15009","","30713","0","","264",""
"48","9","1501","","87801","1","","93",""
"75","9","15010","","30713","0","","264",""
"75","6","15011","","30713","0","","264",""
"75","4","15012","","30713","0","","264",""
"21","9","15013","","65702","0","","47",""
"21","5","15014","","65702","0","","47",""
"21","10","15015","","65702","0","","47",""
"21","6","15016","","65702","0","","47",""
"21","4","15017","","65702","0","","47",""
"49","5","15018","","80703","0","","55",""
"49","10","15019","","80703","0","","55",""
"48","5","1502","","87801","1","","93",""
"49","6","15020","","80703","0","","55",""
"49","4","15021","","80703","0","","55",""
"49","9","15022","","80703","0","","55",""
"75","41","15023","","30790","0","","105",""
"75","4","15024","","30811","1","","121",""
"75","10","15025","","30811","1","","121",""
"75","5","15026","","30811","1","","121",""
"75","9","15027","","30811","1","","121",""
"75","6","15028","","30811","1","","121",""
"75","10","15029","","30802","1","","119",""
"48","6","1503","","87801","1","","93",""
"75","9","15030","","30802","1","","119",""
"75","5","15031","","30802","1","","119",""
"75","6","15032","","30802","1","","119",""
"75","4","15033","","30802","1","","119",""
"75","5","15034","","30706","0","","137",""
"75","9","15035","","30706","0","","137",""
"75","4","15036","","30706","0","","137",""
"75","6","15037","","30706","0","","137",""
"75","10","15038","","30706","0","","137",""
"45","9","15039","","71701","0","","161",""
"48","4","1504","","87801","1","","93",""
"45","10","15040","","71701","0","","161",""
"45","4","15041","","71701","0","","161",""
"45","6","15042","","71701","0","","161",""
"45","5","15043","","71701","0","","161",""
"75","6","15044","","30707","0","","200",""
"75","10","15045","","30707","0","","200",""
"75","9","15046","","30707","0","","200",""
"75","5","15047","","30707","0","","200",""
"75","4","15048","","30707","0","","200",""
"20","6","15049","","32702","0","","205",""
"48","10","1505","","87802","1","","93",""
"20","5","15050","","32702","0","","205",""
"20","4","15051","","32702","0","","205",""
"20","9","15052","","32702","0","","205",""
"20","10","15053","","32702","0","","205",""
"56","4","15054","","41204","1","","52",""
"56","10","15055","","41204","1","","52",""
"56","1","15056","","41204","1","","52",""
"56","9","15057","","41204","1","","52",""
"56","7","15058","","41204","1","","52",""
"56","2","15059","","41204","1","","52",""
"48","9","1506","","87802","1","","93",""
"56","5","15060","","41204","1","","52",""
"56","6","15061","","41204","1","","52",""
"56","8","15062","","41204","1","","52",""
"56","3","15063","","41204","1","","52",""
"45","5","15064","","71703","0","","209",""
"45","10","15065","","71703","0","","209",""
"45","9","15066","","71703","0","","209",""
"45","6","15067","","71703","0","","209",""
"45","4","15068","","71703","0","","209",""
"75","9","15069","","30708","0","","221",""
"48","5","1507","","87802","1","","93",""
"75","10","15070","","30708","0","","221",""
"75","4","15071","","30708","0","","221",""
"75","5","15072","","30708","0","","221",""
"75","6","15073","","30708","0","","221",""
"49","4","15074","","80701","0","","243",""
"49","10","15075","","80701","0","","243",""
"49","5","15076","","80701","0","","243",""
"49","9","15077","","80701","0","","243",""
"49","6","15078","","80701","0","","243",""
"75","9","15079","","30710","0","","264",""
"24","20","1508","","36212","1","","57",""
"75","10","15080","","30710","0","","264",""
"75","5","15081","","30710","0","","264",""
"75","6","15082","","30710","0","","264",""
"75","4","15083","","30710","0","","264",""
"43","77","15084","","7026","1","","328",""
"43","80","15085","","7026","1","","328",""
"43","75","15086","","7026","1","","328",""
"43","79","15087","","7022","1","","328",""
"43","75","15088","","7010","1","","328",""
"43","78","15089","","7026","1","","328",""
"24","19","1509","","36212","1","","57",""
"43","77","15090","","7022","1","","328",""
"43","76","15091","","7022","1","","328",""
"43","82","15092","","7016","1","","328",""
"43","75","15093","","7016","1","","328",""
"43","82","15094","","7010","1","","328",""
"43","83","15095","","7010","1","","328",""
"43","78","15096","","7010","1","","328",""
"43","84","15097","","7026","1","","328",""
"43","76","15098","","7026","1","","328",""
"43","75","15099","","7022","1","","328",""
"99","6","151","","73105","0","","483",""
"86","4","1510","","60709","0","","151",""
"43","77","15100","","7010","1","","328",""
"43","76","15101","","7010","1","","328",""
"43","79","15102","","7010","1","","328",""
"43","78","15103","","7022","1","","328",""
"43","81","15104","","7022","1","","328",""
"43","80","15105","","7010","1","","328",""
"43","85","15106","","7093","0","","336",""
"43","85","15107","","7077","0","","336",""
"43","85","15108","","7067","0","","336",""
"43","85","15109","","7101","0","","336",""
"86","6","1511","","60709","0","","151",""
"43","85","15110","","7107","0","","336",""
"43","85","15111","","7105","0","","336",""
"43","85","15112","","7109","0","","336",""
"43","81","15113","","7010","1","","328",""
"43","83","15114","","7026","1","","328",""
"43","78","15115","","7016","1","","328",""
"43","84","15116","","7016","1","","328",""
"43","84","15117","","7010","1","","328",""
"43","82","15118","","7026","1","","328",""
"43","76","15119","","7016","1","","328",""
"86","5","1512","","60709","0","","151",""
"43","79","15120","","7026","1","","328",""
"43","80","15121","","7022","1","","328",""
"43","84","15122","","7022","1","","328",""
"43","83","15123","","7022","1","","328",""
"43","79","15124","","7016","1","","328",""
"43","80","15125","","7016","1","","328",""
"43","83","15126","","7016","1","","328",""
"43","77","15127","","7016","1","","328",""
"43","81","15128","","7016","1","","328",""
"43","81","15129","","7026","1","","328",""
"86","9","1513","","60709","0","","151",""
"43","82","15130","","7022","1","","328",""
"43","80","15131","","7034","1","","328",""
"43","79","15132","","7034","1","","328",""
"43","84","15133","","7034","1","","328",""
"43","82","15134","","7034","1","","328",""
"43","76","15135","","7034","1","","328",""
"43","78","15136","","7034","1","","328",""
"43","81","15137","","7034","1","","328",""
"43","77","15138","","7034","1","","328",""
"43","83","15139","","7034","1","","328",""
"86","10","1514","","60709","0","","151",""
"43","75","15140","","7034","1","","328",""
"43","81","15141","","7042","1","","357",""
"43","78","15142","","7042","1","","357",""
"43","77","15143","","7042","1","","357",""
"43","75","15144","","7042","1","","357",""
"43","83","15145","","7042","1","","357",""
"43","84","15146","","7042","1","","357",""
"43","82","15147","","7042","1","","357",""
"43","76","15148","","7042","1","","357",""
"43","80","15149","","7042","1","","357",""
"75","6","1515","","30702","0","","106",""
"43","79","15150","","7042","1","","357",""
"43","75","15151","","7050","1","","328",""
"43","81","15152","","7050","1","","328",""
"43","79","15153","","7050","1","","328",""
"43","76","15154","","7050","1","","328",""
"43","84","15155","","7050","1","","328",""
"43","83","15156","","7050","1","","328",""
"43","78","15157","","7050","1","","328",""
"43","80","15158","","7050","1","","328",""
"43","77","15159","","7050","1","","328",""
"20","10","1516","","32806","1","","100",""
"43","82","15160","","7050","1","","328",""
"26","4","15161","","53701","0","","378",""
"26","10","15162","","53701","0","","378",""
"26","5","15163","","53701","0","","378",""
"26","9","15164","","53701","0","","378",""
"26","6","15165","","53701","0","","378",""
"43","84","15166","","7012","1","","377",""
"43","76","15167","","7012","1","","377",""
"43","79","15168","","7012","1","","377",""
"43","80","15169","","7012","1","","377",""
"20","6","1517","","32802","1","","109",""
"43","82","15170","","7012","1","","377",""
"43","81","15171","","7018","1","","376",""
"43","82","15172","","7036","1","","376",""
"43","79","15173","","7024","1","","376",""
"43","79","15174","","7018","1","","376",""
"43","80","15175","","7018","1","","376",""
"43","79","15176","","7036","1","","376",""
"43","77","15177","","7018","1","","376",""
"43","75","15178","","7036","1","","376",""
"43","79","15179","","7030","1","","376",""
"47","3","1518","","31203","1","","11",""
"43","81","15180","","7030","1","","376",""
"43","75","15181","","7024","1","","376",""
"43","81","15182","","7024","1","","376",""
"43","82","15183","","7018","1","","376",""
"43","83","15184","","7018","1","","376",""
"43","78","15185","","7036","1","","376",""
"43","80","15186","","7036","1","","376",""
"43","83","15187","","7036","1","","376",""
"43","75","15188","","7030","1","","376",""
"43","83","15189","","7024","1","","376",""
"20","10","1519","","32706","0","","10",""
"43","84","15190","","7018","1","","376",""
"43","76","15191","","7018","1","","376",""
"43","75","15192","","7018","1","","376",""
"43","78","15193","","7018","1","","376",""
"43","81","15194","","7036","1","","376",""
"43","76","15195","","7036","1","","376",""
"43","76","15196","","7024","1","","376",""
"43","77","15197","","7030","1","","376",""
"43","83","15198","","7030","1","","376",""
"43","78","15199","","7024","1","","376",""
"99","5","152","","73105","0","","483",""
"20","3","1520","","32107","0","","43",""
"43","84","15200","","7024","1","","376",""
"43","84","15201","","7036","1","","376",""
"43","82","15202","","7024","1","","376",""
"43","76","15203","","7030","1","","376",""
"43","84","15204","","7030","1","","376",""
"43","77","15205","","7024","1","","376",""
"43","80","15206","","7024","1","","376",""
"43","80","15207","","7030","1","","376",""
"43","77","15208","","7036","1","","376",""
"43","82","15209","","7030","1","","376",""
"56","13","1521","","41108","0","","9",""
"43","78","15210","","7030","1","","376",""
"43","79","15211","","7002","1","","328",""
"43","81","15212","","7002","1","","328",""
"43","84","15213","","7002","1","","328",""
"43","80","15214","","7002","1","","328",""
"43","78","15215","","7002","1","","328",""
"43","80","15216","","7074","1","","328",""
"43","82","15217","","7074","1","","328",""
"43","81","15218","","7060","1","","328",""
"43","79","15219","","7060","1","","328",""
"56","12","1522","","41108","0","","9",""
"43","77","15220","","7074","1","","328",""
"43","75","15221","","7074","1","","328",""
"43","78","15222","","7060","1","","328",""
"43","83","15223","","7060","1","","328",""
"43","76","15224","","7074","1","","328",""
"43","82","15225","","7060","1","","328",""
"43","77","15226","","7060","1","","328",""
"43","78","15227","","7074","1","","328",""
"43","79","15228","","7074","1","","328",""
"43","84","15229","","7074","1","","328",""
"107","15","1523","","33202","1","","7",""
"43","76","15230","","7060","1","","328",""
"43","80","15231","","7060","1","","328",""
"43","75","15232","","7060","1","","328",""
"43","80","15233","","7046","1","","377",""
"43","79","15234","","7046","1","","377",""
"43","84","15235","","7046","1","","377",""
"43","76","15236","","7046","1","","377",""
"43","82","15237","","7046","1","","377",""
"43","81","15238","","7046","1","","377",""
"43","77","15239","","7046","1","","377",""
"107","3","1524","","33202","1","","7",""
"43","83","15240","","7046","1","","377",""
"43","78","15241","","7046","1","","377",""
"43","75","15242","","7046","1","","377",""
"43","80","15243","","7054","1","","377",""
"43","77","15244","","7054","1","","377",""
"43","76","15245","","7054","1","","377",""
"43","81","15246","","7054","1","","377",""
"43","75","15247","","7054","1","","377",""
"43","78","15248","","7054","1","","377",""
"43","83","15249","","7054","1","","377",""
"107","2","1525","","33202","1","","7",""
"43","79","15250","","7054","1","","377",""
"43","82","15251","","7054","1","","377",""
